player_id,full_name,position,team,number,college,years_exp,birth_date,age,height,weight,depth_chart_order,injury_status,injury_body_part,search_full_name,adds,drops,owner_id_freedom,owner_id_uww,display_name_freedom,display_name_uww,merge_name,sleeper_id,year_signed,years,apy,draft_year,draft_round,draft_overall,year_final,years_remaining
12831,Tyler Kahmann,WR,,,Emporia State,1.0,2000-10-15,25.9,74,207,,,,tylerkahmann,,,,,,,,,,,,,,,,
12220,Brevin Easton,WR,,,Albany,1.0,2001-01-01,25.6,70,197,,,,brevineaston,,,,,,,,,,,,,,,,
13418,Robert Henry,RB,WAS,30.0,UTSA,0.0,2001-12-31,24.6,69,196,,,,roberthenry,36351.0,,,,,,roberthenry,13418,2026.0,3.0,1.04,2026.0,,,2028.0,2.0
5550,John David Moore,RB,,43.0,Louisiana State,4.0,1995-05-30,31.2,76,236,,,,johndavidmoore,,,,,,,,,,,,,,,,
12542,Efton Chism,WR,NE,86.0,Eastern Washington,1.0,2001-10-26,24.8,70,198,7.0,,,eftonchism,,,,,,,eftonchism,12542,2025.0,3.0,0.996667,2025.0,,,2027.0,1.0
7552,Blake Proehl,WR,,13.0,East Carolina,2.0,1999-01-12,27.6,73,190,,,,blakeproehl,,,,,,,,,,,,,,,,
3540,Jamaal Jones,WR,,15.0,Montana,6.0,1993-01-31,33.6,73,192,,,,jamaaljones,,,,,,,,,,,,,,,,
7049,Jauan Jennings,WR,MIN,14.0,Tennessee,6.0,1997-07-10,29.1,75,212,3.0,,,jauanjennings,,8792.0,1000853961747877888,1265863097675956224,Tscheibe26,JacksonTaft,jauanjennings,7049,2026.0,1.0,8.0,2020.0,7.0,217.0,2026.0,0.0
8136,Rachaad White,RB,WAS,1.0,Arizona State,4.0,1999-01-12,27.6,72,214,2.0,,,rachaadwhite,,,730904582686912512,862077560916389888,rlonigro,milly69,rachaadwhite,8136,2026.0,1.0,2.0,2022.0,3.0,91.0,2026.0,0.0
11610,Malik Washington,WR,MIA,6.0,Virginia,2.0,2001-01-04,25.6,68,192,1.0,,,malikwashington,23976.0,9576.0,1000639485861785600,730904582686912512,Joshlahay10,rlonigro,malikwashington,11610,2024.0,4.0,1.05489,2024.0,6.0,184.0,2027.0,1.0
5024,James Washington,WR,,83.0,Oklahoma State,6.0,1996-04-02,30.4,73,213,,,,jameswashington,,,,,,,,,,,,,,,,
13599,Kyron Drones,QB,,13.0,Virginia Tech,0.0,2003-07-24,23.1,74,226,,,,kyrondrones,,,,,,,,,,,,,,,,
12413,Hamze El-Zayat,WR,,,Eastern Michigan,1.0,1999-10-19,26.8,68,162,,,,hamzeelzayat,,,,,,,,,,,,,,,,
2304,Jerome Cunningham,TE,,83.0,Southern Connecticut State,8.0,1991-05-25,35.3,76,254,,,,jeromecunningham,,,,,,,,,,,,,,,,
8070,Travis Toivonen,WR,,87.0,North Dakota,1.0,1998-04-22,28.3,76,212,,,,travistoivonen,,,,,,,,,,,,,,,,
6519,Darrius Shepherd,WR,,20.0,North Dakota State,4.0,1995-11-01,30.8,71,186,,,,darriusshepherd,,,,,,,,,,,,,,,,
11918,Ahmarean Brown,WR,,,South Carolina,1.0,2000-12-19,25.7,68,170,,,,ahmareanbrown,,,,,,,,,,,,,,,,
2565,Jean Sifrin,TE,,0.0,UMass,1.0,1987-07-23,39.1,77,245,,,,jeansifrin,,,,,,,,,,,,,,,,
4943,Sam Darnold,QB,SEA,14.0,USC,8.0,1997-06-05,29.2,75,225,1.0,,,samdarnold,,,731174840580571136,1032440738459639808,Mattwyn,GriffinStiemke,samdarnold,4943,2025.0,3.0,33.5,2018.0,1.0,3.0,2027.0,1.0
5809,Ja'Quan Gardner,RB,,38.0,Humboldt State,4.0,,,67,205,,,,jaquangardner,,,,,,,,,,,,,,,,
10228,Charlie Jones,WR,CIN,15.0,Purdue,3.0,1998-10-29,27.8,72,190,7.0,,,charliejones,,,,,,,charliejones,10228,2023.0,4.0,1.129694,2023.0,4.0,131.0,2026.0,0.0
4026,DeShone Kizer,QB,,0.0,Notre Dame,5.0,1995-01-03,31.6,76,233,,,,deshonekizer,,,,,,,,,,,,,,,,
11995,Zack Annexstad,QB,,,Illinois State,1.0,2000-04-16,26.4,75,220,,,,zackannexstad,,,,,,,,,,,,,,,,
11998,Emani Bailey,RB,,39.0,TCU,1.0,2001-11-28,24.7,67,202,,,,emanibailey,,,,,,,,,,,,,,,,
829,Andy Dalton,QB,PHI,14.0,TCU,15.0,1987-10-29,38.8,74,220,2.0,,,andydalton,,,,,,,andydalton,829,2026.0,1.0,3.5,2011.0,2.0,35.0,2026.0,0.0
10222,Jayden Reed,WR,GB,11.0,Michigan State,3.0,2000-04-28,26.3,71,187,2.0,,,jaydenreed,7074.0,,1000853961747877888,1357227930467434496,Tscheibe26,OwenBowers,jaydenreed,10222,2026.0,3.0,16.75,2023.0,2.0,50.0,2028.0,2.0
2754,Michael Johnson,WR,,0.0,Delaware,10.0,1991-09-10,35.0,74,210,,,,michaeljohnson,,,,,,,,,,,,,,,,
6388,Romello Brooker,TE,,84.0,Houston,3.0,1995-12-11,30.7,77,253,,,,romellobrooker,,,,,,,,,,,,,,,,
2684,Corbin Louks,WR,,6.0,Nevada,10.0,1989-04-10,37.4,72,200,,,,corbinlouks,,,,,,,,,,,,,,,,
7905,Dylan Soehner,TE,,89.0,Iowa State,1.0,1997-11-08,28.8,78,270,,,,dylansoehner,,,,,,,,,,,,,,,,
12284,Michael Herzog,RB,,,Hillsdale,1.0,,,68,201,,,,michaelherzog,,,,,,,,,,,,,,,,
11311,Jason Brownlee,WR,KC,89.0,Southern Miss,3.0,1999-01-30,27.6,75,202,7.0,,,jasonbrownlee,,,,,,,jasonbrownlee,11311,2026.0,1.0,1.075,2023.0,,,2026.0,0.0
4330,JoJo Natson,WR,,0.0,Akron,5.0,1994-02-01,32.6,67,153,,,,jojonatson,,,,,,,,,,,,,,,,
12532,Ja'Corey Brooks,WR,,88.0,Louisville,1.0,2001-10-31,24.8,75,195,,Questionable,Undisclosed,jacoreybrooks,,,,,,,,,,,,,,,,
3278,Pharoh Cooper,WR,,0.0,South Carolina,7.0,1995-03-07,31.5,71,207,,,,pharohcooper,,,,,,,,,,,,,,,,
2581,Jahwan Edwards,RB,,0.0,Ball State,10.0,1992-07-27,34.1,70,219,,,,jahwanedwards,,,,,,,,,,,,,,,,
4544,Daikiel Shorts,WR,,16.0,West Virginia,5.0,1994-10-06,31.9,73,202,,,,daikielshorts,,,,,,,,,,,,,,,,
11370,Chris Brooks,RB,GB,30.0,BYU,3.0,2000-01-11,26.6,73,219,3.0,,,chrisbrooks,,,,,,,,,,,,,,,,
7794,Chris Evans,RB,,25.0,Michigan,4.0,1997-10-05,28.9,71,215,,,,chrisevans,,,,,,,,,,,,,,,,
11574,Dylan Laube,RB,LV,23.0,New Hampshire,2.0,1999-12-14,26.7,69,204,4.0,,,dylanlaube,,,,,,,dylanlaube,11574,2024.0,4.0,1.043798,2024.0,6.0,208.0,2027.0,1.0
6323,Andrew Beck,RB,NYJ,47.0,Texas,7.0,1996-05-15,30.3,75,255,4.0,,,andrewbeck,,,,,,,andrewbeck,6323,2026.0,1.0,1.4875,2019.0,,,2026.0,0.0
7606,Kadarius Toney,WR,,87.0,Florida,3.0,1999-01-27,27.6,72,193,,,,kadariustoney,,,,,,,,,,,,,,,,
6927,Quez Watkins,WR,PHI,86.0,Southern Miss,6.0,1998-06-09,28.2,72,193,6.0,,,quezwatkins,,,,,,,quezwatkins,6927,2026.0,1.0,1.215,2020.0,6.0,200.0,2026.0,0.0
3615,Sione Houma,RB,,0.0,Michigan,9.0,1994-06-21,32.2,72,243,,,,sionehouma,,,,,,,,,,,,,,,,
2561,Anthony Boone,QB,,3.0,Duke,11.0,1991-10-29,34.8,72,225,,,,anthonyboone,,,,,,,,,,,,,,,,
13246,Jaden Smith,WR,DAL,17.0,Nevada,1.0,2001-12-13,24.7,78,210,,,,jadensmith,,,,,,,,,,,,,,,,
8111,Cade Otton,TE,TB,88.0,Washington,4.0,1999-04-15,27.4,77,247,1.0,Questionable,Undisclosed,cadeotton,,,1000639485861785600,1265863097675956224,Joshlahay10,JacksonTaft,cadeotton,8111,2026.0,3.0,10.0,2022.0,4.0,106.0,2028.0,2.0
2929,Adrian Coxson,WR,,0.0,Stony Brook,10.0,1991-08-14,35.0,73,215,,,,adriancoxson,,,,,,,,,,,,,,,,
6742,Marquis Young,RB,,40.0,Massachusetts,3.0,1995-02-11,31.5,71,210,,,,marquisyoung,,,,,,,,,,,,,,,,
8245,Derrick Deese,TE,,86.0,San Jose State,2.0,1998-08-19,28.0,76,248,,,,derrickdeese,,,,,,,,,,,,,,,,
4061,Davis Webb,QB,,12.0,California,6.0,1995-01-22,31.6,77,225,,,,daviswebb,,,,,,,,,,,,,,,,
13957,Kenny Fletcher,TE,TB,81.0,Rutgers,0.0,,,75,250,,,,kennyfletcher,,,,,,,,,,,,,,,,
3269,Chris Moore,WR,BAL,17.0,Cincinnati,10.0,1993-06-16,33.2,73,200,6.0,,,chrismoore,,,,,,,chrismoore,3269,2026.0,1.0,1.3,2016.0,4.0,107.0,2026.0,0.0
6970,Stephen Sullivan,TE,,85.0,LSU,5.0,1996-11-28,29.7,77,245,,,,stephensullivan,,,,,,,,,,,,,,,,
8092,Corey Taylor,RB,,0.0,Tulsa,1.0,1997-07-04,29.1,70,215,,,,coreytaylor,,,,,,,,,,,,,,,,
6259,Darnell Holland,RB,,0.0,Kennesaw State,3.0,1996-11-06,29.8,70,195,,,,darnellholland,,,,,,,,,,,,,,,,
12374,Brenden Bates,TE,,82.0,Kentucky,2.0,1999-10-17,26.9,77,255,,IR,Undisclosed,brendenbates,,,,,,,brendenbates,12374,2026.0,1.0,1.075,2024.0,,,2026.0,0.0
2957,Ernst Brun,TE,,0.0,Iowa State,10.0,1990-12-04,35.7,75,251,,,,ernstbrun,,,,,,,,,,,,,,,,
13554,CJ Williams,WR,JAX,18.0,Stanford,0.0,2003-10-23,22.8,73,205,,,,cjwilliams,,,,,,,cjwilliams,13554,2026.0,4.0,1.16207,2026.0,6.0,203.0,2029.0,3.0
12866,Jalin Conyers,TE,,80.0,Texas Tech,1.0,2001-07-26,25.1,76,265,,,,jalinconyers,,,,,,,,,,,,,,,,
6522,T.J. Linta,QB,,0.0,Wagner,3.0,,,76,240,,,,tjlinta,,,,,,,,,,,,,,,,
1034,Brandon Bolden,RB,,34.0,Ole Miss,12.0,1990-01-26,36.6,71,220,,,,brandonbolden,,,,,,,,,,,,,,,,
4798,C.J. Germany,WR,,2.0,"Notre Dame College, Ohio",5.0,,,71,180,,,,cjgermany,,,,,,,,,,,,,,,,
13270,CJ Daniels,WR,LAR,6.0,Miami (FL),0.0,2002-01-04,24.6,74,202,6.0,,,cjdaniels,,,1000853961747877888,,Tscheibe26,,,,,,,,,,,
13805,E.J. Williams,WR,LV,88.0,Indiana,0.0,2001-11-14,24.8,75,205,,,,ejwilliams,,,,,,,,,,,,,,,,
5808,Connor Jessop,QB,,2.0,Shepherd,4.0,,,77,220,,,,connorjessop,,,,,,,,,,,,,,,,
5242,Dontez Byrd,WR,,19.0,Tennessee Tech,4.0,1995-08-09,31.0,71,180,,,,dontezbyrd,,,,,,,,,,,,,,,,
11647,Kimani Vidal,RB,LAC,28.0,Troy,2.0,2001-08-28,25.0,68,215,3.0,,,kimanividal,,14395.0,731003760045875200,1357227930467434496,nolan22snyder,OwenBowers,kimanividal,11647,2026.0,1.0,1.075,2024.0,6.0,181.0,2026.0,0.0
6045,Gary Jennings,WR,,86.0,West Virginia,4.0,1997-03-07,29.5,73,216,,,,garyjennings,,,,,,,,,,,,,,,,
4821,Jamari Staples,WR,,6.0,Louisville,5.0,1994-09-10,32.0,76,195,,,,jamaristaples,,,,,,,,,,,,,,,,
13273,Josh Cuevas,TE,BAL,85.0,Alabama,0.0,2003-09-15,22.9,75,246,4.0,,,joshcuevas,,,,,,,joshcuevas,13273,2026.0,4.0,1.189869,2026.0,5.0,173.0,2029.0,3.0
13608,Jerand Bradley,WR,LAC,36.0,Kansas State,0.0,2002-10-10,23.9,77,223,,,,jerandbradley,,,,,,,,,,,,,,,,
13282,Jack Endries,TE,CIN,84.0,Texas,0.0,2004-03-26,22.4,77,245,4.0,,,jackendries,3235.0,,,,,,jackendries,13282,2026.0,4.0,1.137754,2026.0,7.0,221.0,2029.0,3.0
6395,Trinity Benson,WR,,82.0,East Central,4.0,1997-01-16,29.6,72,180,,,,trinitybenson,,,,,,,,,,,,,,,,
11478,Gavin Holmes,WR,,84.0,Baylor,1.0,1998-09-29,27.9,70,200,,,,gavinholmes,,,,,,,,,,,,,,,,
8549,Trevon Clark,WR,,0.0,California,1.0,1999-09-27,26.9,75,193,,,,trevonclark,,,,,,,,,,,,,,,,
7608,Khalil Herbert,RB,,40.0,Virginia Tech,5.0,1998-04-21,28.3,69,212,,,,khalilherbert,,56394.0,,,,,khalilherbert,7608,2026.0,1.0,1.215,2021.0,6.0,217.0,2026.0,0.0
6402,Steven Sims,WR,,80.0,Kansas,7.0,1997-03-31,29.4,70,190,,,,stevensims,,,,,,,,,,,,,,,,
8484,Ko Kieft,TE,TB,41.0,Minnesota,4.0,1998-01-20,28.6,77,265,5.0,,,kokieft,,,,,,,kokieft,8484,2026.0,1.0,1.65,2022.0,6.0,218.0,2026.0,0.0
8213,Dai'Jean Dixon,WR,,0.0,Nicholls State,2.0,1998-10-16,27.9,76,200,,,,daijeandixon,,,,,,,,,,,,,,,,
11226,Tyjon Lindsey,WR,,81.0,Oregon State,1.0,1999-01-07,27.6,68,171,,,,tyjonlindsey,,,,,,,,,,,,,,,,
7412,Sandro Platzgummer,RB,,34.0,,3.0,1997-03-10,29.5,72,198,,,,sandroplatzgummer,,,,,,,,,,,,,,,,
7499,Paul Quessenberry,TE,,40.0,Navy,2.0,1992-01-08,34.6,74,250,,,,paulquessenberry,,,,,,,,,,,,,,,,
9488,Jaxon Smith-Njigba,WR,SEA,11.0,Ohio State,3.0,2002-02-14,24.5,72,197,1.0,,,jaxonsmithnjigba,,,1000639485861785600,1032440738459639808,Joshlahay10,GriffinStiemke,,,,,,,,,,
9510,Lew Nichols,RB,PIT,35.0,Central Michigan,3.0,2001-08-16,25.0,70,220,5.0,,,lewnichols,,,,,,,lewnichols,9510,2026.0,1.0,0.885,2023.0,7.0,235.0,2026.0,0.0
11571,Isaiah Davis,RB,NYJ,32.0,South Dakota State,2.0,2002-02-21,24.5,73,220,3.0,Questionable,Knee,isaiahdavis,76968.0,18621.0,,,,,isaiahdavis,11571,2024.0,4.0,1.068569,2024.0,5.0,173.0,2027.0,1.0
7526,Jaylen Waddle,WR,DEN,17.0,Alabama,5.0,1998-11-25,27.7,70,185,1.0,Questionable,Undisclosed,jaylenwaddle,,,1001981921347375104,1357227930467434496,VanGrizzly,OwenBowers,jaylenwaddle,7526,2024.0,3.0,28.25,2021.0,1.0,6.0,2026.0,0.0
4949,Derrius Guice,RB,,0.0,LSU,4.0,1997-06-21,29.2,71,225,,,,derriusguice,,,,,,,,,,,,,,,,
13079,Jahdae Walker,WR,CHI,9.0,Texas A&M,1.0,2002-07-05,24.1,75,206,4.0,,,jahdaewalker,,,,,,,jahdaewalker,13079,2025.0,3.0,0.995,2025.0,,,2027.0,1.0
8115,Jalen Wydermyer,TE,,49.0,Texas A&M,1.0,2000-12-20,25.7,77,265,,,,jalenwydermyer,,,,,,,,,,,,,,,,
6248,Trevion Thompson,WR,,87.0,Clemson,3.0,1995-11-14,30.8,74,205,,,,trevionthompson,,,,,,,,,,,,,,,,
13047,Jacardia Wright,RB,SEA,31.0,Missouri State,1.0,2000-09-26,25.9,72,218,5.0,,,jacardiawright,,,,,,,,,,,,,,,,
4508,Gabe Marks,WR,,2.0,Washington State,5.0,1994-08-06,32.1,72,190,,,,gabemarks,,,,,,,,,,,,,,,,
12820,Landon Parker,WR,,,Troy,1.0,1999-09-02,27.0,74,211,,,,landonparker,,,,,,,,,,,,,,,,
11505,David Durden,WR,,85.0,West Florida,1.0,1998-12-26,27.7,74,200,,,,daviddurden,,,,,,,,,,,,,,,,
13318,Noah Thomas,WR,CIN,17.0,Georgia,0.0,2004-01-13,22.6,77,203,6.0,,,noahthomas,,,,,,,noahthomas,13318,2026.0,3.0,1.036667,2026.0,,,2028.0,2.0
5911,Jalen Hurd,WR,,13.0,Baylor,4.0,1996-01-24,30.6,77,230,,,,jalenhurd,,,,,,,,,,,,,,,,
13380,Brenen Thompson,WR,LAC,89.0,Mississippi State,0.0,2003-07-25,23.1,69,170,4.0,,,brenenthompson,,,731184036722118656,862077560916389888,JScott51,milly69,brenenthompson,13380,2026.0,4.0,1.408034,2026.0,4.0,105.0,2029.0,3.0
13939,Gabriel Benyard,WR,,39.0,Kennesaw State,0.0,,,70,185,,,,gabrielbenyard,,,,,,,,,,,,,,,,
2944,Matt LaCosse,TE,NE,83.0,Illinois,7.0,1992-09-21,33.9,78,255,,,,mattlacosse,,,,,,,,,,,,,,,,
3036,Matt Lengel,TE,,47.0,Eastern Kentucky,7.0,1990-12-27,35.7,79,266,,,,mattlengel,,,,,,,,,,,,,,,,
6343,Manny Wilkins,QB,,18.0,Arizona State,3.0,1995-11-05,30.8,74,193,,,,mannywilkins,,,,,,,,,,,,,,,,
6993,Dominick Wood-Anderson,TE,,0.0,Tennessee,2.0,1998-02-09,28.5,76,257,,,,dominickwoodanderson,,,,,,,,,,,,,,,,
345,Brian Hoyer,QB,,7.0,Michigan State,15.0,1985-10-13,40.9,74,215,,,,brianhoyer,,,,,,,,,,,,,,,,
6820,Clyde Edwards-Helaire,RB,,26.0,LSU,6.0,1999-04-11,27.4,67,207,,,,clydeedwardshelaire,,,,,,,,,,,,,,,,
7008,Brian Lewerke,QB,,6.0,Michigan State,2.0,1996-10-24,29.8,75,216,,,,brianlewerke,,,,,,,,,,,,,,,,
14001,Julius Davis,RB,,,Montana State,0.0,,,70,210,,,,juliusdavis,,,,,,,,,,,,,,,,
13400,Justin Joly,TE,DEN,80.0,North Carolina State,0.0,2004-07-09,22.1,75,241,4.0,,,justinjoly,3680.0,,,,,,justinjoly,13400,2026.0,4.0,1.221526,2026.0,5.0,152.0,2029.0,3.0
5169,Malik Earl,WR,,0.0,Missouri State,4.0,1996-03-08,30.5,75,217,,,,malikearl,,,,,,,,,,,,,,,,
11931,Austin Reed,QB,BAL,15.0,Western Kentucky,2.0,2000-02-22,26.5,73,214,4.0,,,austinreed,,,,,,,austinreed,11931,2026.0,1.0,0.885,2024.0,,,2026.0,0.0
7713,Jaelon Darden,WR,,1.0,North Texas,4.0,1999-01-14,27.6,68,175,,,,jaelondarden,,,,,,,,,,,,,,,,
12333,Dakereon Joyner,WR,,,South Carolina,1.0,2000-05-24,26.3,73,229,,,,dakereonjoyner,,,,,,,,,,,,,,,,
5092,Troy Fumagalli,TE,,82.0,Wisconsin,6.0,1995-02-17,31.5,78,248,,,,troyfumagalli,,,,,,,,,,,,,,,,
2197,Brandin Cooks,WR,,18.0,Oregon State,12.0,1993-09-25,32.9,70,189,,,,brandincooks,,,,,,,,,,,,,,,,
1718,Derek Carrier,TE,,85.0,Beloit,10.0,1990-07-25,36.1,75,240,,,,derekcarrier,,,,,,,,,,,,,,,,
6236,Travon McMillian,RB,,0.0,Colorado,3.0,1996-02-05,30.6,72,210,,,,travonmcmillian,,,,,,,,,,,,,,,,
5870,Daniel Jones,QB,IND,17.0,Duke,7.0,1997-05-27,29.2,77,230,1.0,,,danieljones,,,1000639485861785600,730904582686912512,Joshlahay10,rlonigro,danieljones,5870,2026.0,2.0,44.0,2019.0,1.0,6.0,2027.0,1.0
8905,Travis Koontz,TE,,0.0,Texas Tech,1.0,,,76,255,,,,traviskoontz,,,,,,,,,,,,,,,,
12373,Peter LeBlanc,WR,,,Louisiana,1.0,2001-04-12,25.4,74,189,,,,peterleblanc,,,,,,,,,,,,,,,,
5290,Deontay Burnett,WR,,6.0,USC,6.0,1997-10-04,28.9,72,185,,,,deontayburnett,,,,,,,,,,,,,,,,
2463,Jesse James,TE,,88.0,Penn State,8.0,1994-06-04,32.2,79,261,,,,jessejames,,,,,,,,,,,,,,,,
13421,Eli Raridon,TE,NE,82.0,Notre Dame,0.0,2004-02-12,22.5,78,245,2.0,,,eliraridon,4872.0,,731004224116207616,730904582686912512,p0ppy,rlonigro,eliraridon,13421,2026.0,4.0,1.687178,2026.0,3.0,95.0,2029.0,3.0
12250,Riley Sharp,TE,,,Oregon State,1.0,1997-11-07,28.8,77,246,,,,rileysharp,,,,,,,,,,,,,,,,
3568,Marken Michel,WR,,19.0,UMass,7.0,1993-07-06,33.1,71,191,,,,markenmichel,,,,,,,,,,,,,,,,
5322,James Looney,TE,,49.0,California,4.0,1995-05-15,31.3,75,287,,,,jameslooney,,,,,,,,,,,,,,,,
8878,Jared Scott,TE,,0.0,Idaho State,2.0,1999-05-10,27.3,78,240,,,,jaredscott,,,,,,,,,,,,,,,,
4214,Shelton Gibson,WR,,84.0,West Virginia,5.0,1994-03-20,32.4,71,191,,,,sheltongibson,,,,,,,,,,,,,,,,
2391,David Johnson,RB,,28.0,Northern Iowa,8.0,1991-12-16,34.7,73,224,,,,davidjohnson,,,,,,,,,,,,,,,,
14044,Miles Davis,RB,CAR,37.0,Utah State,0.0,1999-10-01,26.9,71,215,,,,milesdavis,,,,,,,,,,,,,,,,
7088,Xavier Jones,RB,,0.0,Southern Methodist,2.0,1997-08-24,29.0,71,208,,,,xavierjones,,,,,,,,,,,,,,,,
5844,T.J. Hockenson,TE,MIN,87.0,Iowa,7.0,1997-07-03,29.1,77,248,1.0,,,tjhockenson,,,1001981921347375104,1032440738459639808,VanGrizzly,GriffinStiemke,tjhockenson,5844,2026.0,1.0,10.25,2019.0,1.0,8.0,2026.0,0.0
11947,Austin Jones,RB,,,USC,1.0,2001-02-07,25.5,70,200,,,,austinjones,,,,,,,,,,,,,,,,
4710,Gio Pascascio,WR,,12.0,Louisville,5.0,1994-11-10,31.8,75,190,,,,giopascascio,,,,,,,,,,,,,,,,
12529,TreVeyon Henderson,RB,NE,32.0,Ohio State,1.0,2002-10-22,23.8,70,202,1.0,,,treveyonhenderson,,,1001981921347375104,1267949452228820992,VanGrizzly,carsonclausen12,treveyonhenderson,12529,2025.0,4.0,2.785815,2025.0,2.0,38.0,2028.0,2.0
4127,C.J. Beathard,QB,,17.0,Iowa,9.0,1993-11-16,32.8,74,215,,,,cjbeathard,,,,,,,,,,,,,,,,
13310,Miller Moss,QB,CHI,16.0,Louisville,0.0,2002-03-19,24.4,73,211,,,,millermoss,,,,,,,,,,,,,,,,
12913,J.J. Jones,WR,,,North Carolina,0.0,,,75,210,,,,jjjones,,,,,,,,,,,,,,,,
13290,Jalen Moss,WR,,,,0.0,,,73,185,,,,jalenmoss,,,,,,,,,,,,,,,,
367,Jared Cook,TE,,87.0,South Carolina,13.0,1987-04-07,39.4,77,246,,,,jaredcook,,,,,,,,,,,,,,,,
13154,Marcus Major,RB,,,Minnesota,1.0,2000-11-14,25.8,72,213,,,,marcusmajor,,,,,,,,,,,,,,,,
4630,I'Tavius Mathers,RB,,43.0,Middle Tennessee,5.0,1993-11-19,32.8,71,197,,,,itaviusmathers,,,,,,,,,,,,,,,,
5196,Ethan Wolf,TE,,86.0,Tennessee,4.0,1995-11-07,30.8,78,252,,,,ethanwolf,,,,,,,,,,,,,,,,
13268,Elijah Sarratt,WR,BAL,13.0,Indiana,0.0,2003-05-28,23.2,74,215,5.0,,,elijahsarratt,,,1001981921347375104,990858054952411136,VanGrizzly,parkergullixon,elijahsarratt,13268,2026.0,4.0,1.390905,2026.0,4.0,115.0,2029.0,3.0
12535,Isaac TeSlaa,WR,DET,18.0,Arkansas,1.0,2002-02-20,24.5,76,214,3.0,,,isaacteslaa,,11064.0,731000657544359936,1357227930467434496,KyleWurster,OwenBowers,isaacteslaa,12535,2025.0,4.0,1.666113,2025.0,3.0,70.0,2028.0,2.0
5170,Phillip Lindsay,RB,,30.0,Colorado,4.0,1994-07-24,32.1,68,190,,,,philliplindsay,,,,,,,,,,,,,,,,
6790,D'Andre Swift,RB,CHI,4.0,Georgia,6.0,1999-01-14,27.6,68,204,1.0,,,dandreswift,,,731174840580571136,1267223871346454528,Mattwyn,rudyvosters,dandreswift,6790,2024.0,3.0,8.0,2020.0,2.0,35.0,2026.0,0.0
1373,Geno Smith,QB,NYJ,7.0,West Virginia,13.0,1990-10-10,35.9,74,221,1.0,,,genosmith,,,,1267949452228820992,,carsonclausen12,genosmith,1373,2026.0,1.0,3.3,2013.0,2.0,39.0,2026.0,0.0
7162,Ryan Becker,TE,,80.0,SMU,2.0,1997-12-23,28.7,77,248,,,,ryanbecker,,,,,,,,,,,,,,,,
12491,Corey Kiner,RB,ARI,37.0,Cincinnati,1.0,2002-01-21,24.6,69,209,6.0,,,coreykiner,,,,,,,coreykiner,12491,2025.0,2.0,0.9225,2025.0,,,2026.0,0.0
6358,Kahlil Lewis,WR,,0.0,Cincinnati,3.0,1997-08-31,29.0,72,195,,,,kahlillewis,,,,,,,,,,,,,,,,
6768,Tua Tagovailoa,QB,ATL,1.0,Alabama,6.0,1998-03-02,28.5,73,225,1.0,,,tuatagovailoa,,,,1267949452228820992,,carsonclausen12,tuatagovailoa,6768,2026.0,1.0,1.215,2020.0,1.0,5.0,2026.0,0.0
6130,Devin Singletary,RB,NYG,26.0,Florida Atlantic,7.0,1997-09-03,29.0,67,203,3.0,,,devinsingletary,,19035.0,,,,,devinsingletary,6130,2026.0,1.0,1.3,2019.0,3.0,74.0,2026.0,0.0
3531,Marshaun Coprich,RB,,0.0,Illinois State,9.0,1994-08-10,32.0,69,205,,,,marshauncoprich,,,,,,,,,,,,,,,,
12276,RJ Mobley,WR,,,Winston-Salem State,1.0,,,75,210,,,,rjmobley,,,,,,,,,,,,,,,,
5004,Ito Smith,RB,DAL,43.0,Southern Miss,4.0,1995-09-11,31.0,69,195,,,,itosmith,,,,,,,,,,,,,,,,
4923,Rushel Shell,RB,,0.0,West Virginia,5.0,1993-09-07,33.0,70,225,,,,rushelshell,,,,,,,,,,,,,,,,
12356,Jabari Small,RB,DET,26.0,Tennessee,2.0,2001-01-31,25.6,71,208,4.0,,,jabarismall,,,,,,,jabarismall,12356,2026.0,1.0,0.885,2024.0,,,2026.0,0.0
13826,Caullin Lacy,WR,NYJ,35.0,Louisville,0.0,2001-12-22,24.7,69,183,,,,caullinlacy,,,,,,,caullinlacy,13826,2026.0,3.0,1.038333,2026.0,,,2028.0,2.0
6904,Jalen Hurts,QB,PHI,1.0,Oklahoma,6.0,1998-08-07,28.0,73,223,1.0,,,jalenhurts,,,1000853961747877888,1357227930467434496,Tscheibe26,OwenBowers,jalenhurts,6904,2023.0,5.0,51.0,2020.0,2.0,53.0,2027.0,1.0
2450,Brett Hundley,QB,,5.0,UCLA,8.0,1993-06-15,33.2,75,229,,,,bretthundley,,,,,,,,,,,,,,,,
4797,Josh Rounds,RB,,37.0,Tulane,5.0,1993-10-11,32.9,72,205,,,,joshrounds,,,,,,,,,,,,,,,,
13905,Omari Evans,WR,KC,7.0,Washington,0.0,2003-12-31,22.6,72,195,,,,omarievans,,,,,,,,,,,,,,,,
13284,Dylan Devezin,RB,,,,0.0,,,74,216,,,,dylandevezin,,,,,,,,,,,,,,,,
7538,Zach Wilson,QB,NO,4.0,BYU,5.0,1999-08-03,27.1,74,214,3.0,,,zachwilson,,,,,,,zachwilson,7538,2026.0,1.0,1.4025,2021.0,1.0,2.0,2026.0,0.0
7376,Case Cookus,QB,,14.0,Northern Arizona,3.0,1995-10-06,30.9,76,205,,,,casecookus,,,,,,,,,,,,,,,,
